,location,artist,title,song_id
3780,Auckland NZ,Brannigan Kaa,Maumahara Noa Ahau,TzS53mVpjmS2UbwhVporX
3781,Auckland NZ,Openside,Character Flaws,X9yu1zZjjSBc6fdPAbLqw
3782,Auckland NZ,Jonathan Butler,If You're Ready (Come Go With Me),pz6QbW50Dnu3lCNVkGqEv
3783,Auckland NZ,Israel Starr,Long White Cloud,xtWE2HBUEtRVxfxKg8qgR
3784,Auckland NZ,DJ Marky,Highlights,ZWVYAyeCSg1KRQvcWnHqO
3785,Auckland NZ,Avalanche City,Inside Out,Eim5nIy2i62Z4bvUBOBYO
3786,Auckland NZ,Frank Jade,Young Free and Single,f28m5YwEAh9aHOG14ajDD
3787,Auckland NZ,Troy Kingi,Grandma's Rocket Poem,xbgUUPfxWgDYtS8n6x16L
3788,Auckland NZ,TEEKS,Wash over Me,93df8enNTAPfhOHXCQ7S5
3789,Auckland NZ,Fur Patrol,Lydia,nqCvbvpK2D6w1Q2lMYt5W
3790,Auckland NZ,Anika Moa,Oma Rapeti,JziSnUcnCMZRyABFgu7VB
3791,Auckland NZ,Yiya mozey,Oh NaNaNa,jtKtOtsdKnNhw1qtxtcZv
3792,Auckland NZ,Jupiter Project,With You - Original Mix,kNXbCaH6LyaA17xfhu0Pm
3793,Auckland NZ,Ruia,I Te Onekura,DlvLXi8FtWSlCKhuHBcBv
3794,Auckland NZ,Danny Byrd,Money Calling Me,E10dBqkO7foId8HIhtQEr
3795,Auckland NZ,Zuke,The Portal,oajVV8SJJG6ISsdHg4IKU
3796,Auckland NZ,Link,Tuhia,iakOTRJXLdaZY7cVXIiaX
3797,Auckland NZ,Unity Pacific,Thou We Are,gL2H9ZCtocxtg62JL3OMj
3798,Auckland NZ,House Of Shem,Keep Rising,mhPFLp4owfc1ivfbBJ6sA
3799,Auckland NZ,Latinaotearoa,Son Montuno,G90t2pFpsViTlUydTzWWr
3804,Guadalajara MX,Banda Astilleros,Perdiendome En Tu Piel,63777Kr0mHiUwEsCOQ7k1
3806,Guadalajara MX,Banda La Peña,Te Regalo,4hBnkhDrZHChkMnEQjpPw
3808,Guadalajara MX,Golden Ganga,Algo,g67IlQrhp3KwlkJgPTBYT
3815,Guadalajara MX,Disidente,Ayer,ak06KcPhZ3RZpAqqCFflQ
3820,Guadalajara MX,No Tiene La Vaca,Beto Lava Platos,0CumCDAfvKZj9T1qqTWPH
3822,Guadalajara MX,Los Falcons,AUNQUE ME DIGAS ADIOS,p4dJa8CMSY9u9jTxcUt9T
3829,Guadalajara MX,Pancho Barraza,Cuenta Conmigo,Gp3GSGFBPGyQGRfDTuxRM
3830,Guadalajara MX,Pito Perez,Locamente enamorado,gnPKll8i1Q4ttFh0KUNRQ
3832,Guadalajara MX,Kenny,Esquema,uD8U9l9Gp2Ikq7KZjO2KE
3835,Guadalajara MX,Los Afro Brothers,Jamaica,MqF4OhnKe0c4orxKIAV5G
3837,Guadalajara MX,Alfredo Olivas,Ultimadamente - Versión Mariachi,SyGJ2dHULC5lNmBQagIA8
3839,Guadalajara MX,El Personal,La Tapatia - studio,izRbslHcQe2uVp6u11stA
3840,Guadalajara MX,Machingon,Repegón de Camarón - 380,jQYq8A7RdKQSHtZP403Aw
3842,Guadalajara MX,Remmy Valenzuela,Ámame Una Vez Más,goOhddTGsgNGRsjivCDmD
3844,Guadalajara MX,Fanko,Ámbar,zmbE3nFzME2kSDRZoDsjx
3847,Guadalajara MX,Brandon White,La Femme Sophistiquée,ie7h8Oha3fb2UVAbzJ8lG
3848,Guadalajara MX,Jose Manuel Correa,Chivas,FVNAoLCSYKW0HvNQbmnJT
3851,Guadalajara MX,Banda Pequeños Musical,Me equivoqué,b9l3Hx1Msq36CiiVoqmtX
3856,Guadalajara MX,Virlan Garcia,El RR,lE0I6bNTZto1PnJNTL1Yw
3857,Guadalajara MX,Cuisillos De Arturo Macias,A Veces Lloro,vmg7a2dDIcoVlUtnWEaML
3858,Guadalajara MX,Alejandro Fernandez,Mentirosos,P00gBfGxu2SyAD0M8yAMn
3859,Guadalajara MX,Banda Los Recoditos,Siempre Te Voy A Recordar,fwVEINBMK6vwmKYyjyopv
3861,Guadalajara MX,RDP,La Playa,5YTPNEMHNf9JUCWCJm75w
3862,Guadalajara MX,C-Kan,Guadalajara,e0dWB1omm6uBjchAkFt75
3863,Guadalajara MX,La Imponente Vientos de Jalisco,Dile,FxsyWKyt2AsSPV8lChTRc
3864,Guadalajara MX,Azul Violeta,Éxtasis,ruDsfixld2SIs7saTxbe1
3865,Guadalajara MX,Enigma Norteño,Los Lujos Del R.,NqZKe6LRgUbzrGPH05upW
3866,Guadalajara MX,Banda Sinaloense MS de Sergio Lizárraga,Al Despertar - Balada,8jNxNS3hFaC2CVJ1kWHTt
3870,Guadalajara MX,Pepe Aguilar,Botellita De Tequila,tial2zsQQZr09eFiQljTc
3871,Guadalajara MX,Gera MXM,Modo Caribe,vJKqMaoeIl2hxWRQQylLn
3872,Guadalajara MX,Gerardo López,Te Vas,vLCm2VRYFH0OROVJouSPD
3873,Guadalajara MX,Neto Peña,Nada Me Va a Importar,KSzcGBM2m9QaefSXjzQfr
3875,Guadalajara MX,Mariachi Vargas De Tecalitlan,El Milagro de Tus Ojos,UwGBvNSkiopjAtVN9GXzQ
3876,Guadalajara MX,Mariachi Jalisco,El Milagro de Tus Ojos,ix27eozMjL3P1NvdPpLk4
3877,Guadalajara MX,C-Kan,Round 5 (feat. MC Davo),OydVhuksIoJcKztWssPKe
3879,Guadalajara MX,Alta Consigna,El Amor De Mi Vida,pfz93pztZgtmjwkA4R8DH
3880,Guadalajara MX,Banda El Recodo,Las Lagrimas De Un Hombre,uI5EXpKVb64MCZmNxrl2Z
3883,Guadalajara MX,Caloncho,El Derroche - Crónica De Fiesta Pt.1,7RYTzNT0acGE5rCsEzgBr
3886,Guadalajara MX,Sabino,Vaquerer?,V43HSHpfELjTcH9HooZW7
3887,Guadalajara MX,Aldo Trujillo,El Ray,ftnXIIAjDGRUqLjIU6gEr
3888,Guadalajara MX,Antonio Aguilar,De Puntitas,WMZ4a7dc8NzVxDUPSV70c
3891,Guadalajara MX,Crecer German,Hombre Afortunado,EHj4N0Kp0wX3RpPW6TJj5
3892,Guadalajara MX,Aleman,Pues Que Pues,l6DilARDQgj7HLgQ9lAN4
3893,Guadalajara MX,Gera MX,Sirve Mi Café Temprano,8j2YCBMDsH2U9MVYptlfO
3894,Guadalajara MX,Rostros Ocultos,Hoy Quisiera Que Estuviera Aqui,EMbhdQDUsRleJdsRroOt7
3896,Guadalajara MX,Los Valedores de la Sierra,Devuélveme la Vida,rmhVvgixlBhnYTkC06cHc
3897,Guadalajara MX,Remik Gonzalez,Odio el Drama,vhPJL3xarF2lPYTMTU8v5
3899,Guadalajara MX,Cabizbajo,El Ritmo,5E4526mmbpZbNpBpHgDSh
3900,Brisbane Queensland AU,The Dreggs,Feel Alive,VsHihkgImxIGbMIng3yFE
3901,Brisbane Queensland AU,Dorah Jacson,Away,WdFVHm6GEfDidNio2mMDG
3902,Brisbane Queensland AU,Selfish Sons,Broke,NgJMmGmfKX8T2tgw5Tbj4
3903,Brisbane Queensland AU,Busby Marou,Best Part of Me,QnSukQxyMtUuDwWuV9EB9
3904,Brisbane Queensland AU,Midnight Fuckboys,Out of Luck,y9VLcAqifmDIVbBELkhk7
3905,Brisbane Queensland AU,JRAFFE,California,OqDQbtISWAJ9WCmf6pUjL
3906,Brisbane Queensland AU,The Fergies,Oh Darlin',zRNdvFQCQPzzteRbhAu9n
3907,Brisbane Queensland AU,Six60,Someone To Be Around,itdJlvt8gXNp1ZvK7qbml
3908,Brisbane Queensland AU,The Jensens,Fears,G3fiLq3TEo3EvApMCQDZV
3909,Brisbane Queensland AU,Nesian Mystik,Sun Goes Down,eDl2ihoEvmDFfJb9AJJ9t
3910,Brisbane Queensland AU,RAAVE TAPES,k bye,Cg1cNWCaTqVoQaUhJKNK5
3911,Brisbane Queensland AU,She Cries Wolf,Magdalene,GPiF7WBMJdAgu3tqufNON
3912,Brisbane Queensland AU,Troy Kemp,Beach Mode,ffClV0RSum8Jg2iDjCUeM
3913,Brisbane Queensland AU,Lil Sknow,Guccilouispradadior,lZekDGrAUP5flQbrSwNxF
3914,Brisbane Queensland AU,Caitlyn Shadbolt,My Breakup Anthem,wbiZhDQws4Gc0EVac8qkw
3915,Brisbane Queensland AU,Slim Dusty,Lights On The Hill - 1998 Remaster,aBCqNZIm14KrfbjoTeSns
3916,Brisbane Queensland AU,Kirsty Lee Akers,Under My Skin,ONrXEykEn0ZL0cbAUr1FZ
3917,Brisbane Queensland AU,Adam Brand,Party Down Under,iGD8yuJdjFSmq59g8Jbry
3918,Brisbane Queensland AU,WAAX,This Everything,d0wGtvF11tpXX1uGdusgC
3919,Brisbane Queensland AU,Chillinit,Wish You Well Pt.2 (It's A Vibe),VNvkbNeg6bA8YO2mA8GzO
3920,Brisbane Queensland AU,Violent Soho,Muscle Junkie,00Gd3YEAtEPlNxeCa0TsC
3921,Brisbane Queensland AU,Kaylee Bell,Next Somebody,oIDVrbanf3aOC81g3djoM
3922,Brisbane Queensland AU,Missy Lancaster,Never the Bride,BYBqVhY0F1VQ7DnK4SY0Z
3923,Brisbane Queensland AU,TKO,The Way I Was,J2TJQ3uLju1jAe1F4QJpJ
3924,Brisbane Queensland AU,Casey Barnes,The Way We Ride,4QrMWHsbyb0tioK8VMbXm
3925,Brisbane Queensland AU,PEZ,Weekend,ZyaLO3LfXeSDWQfH02ypK
3926,Brisbane Queensland AU,360,Live It Up,vtRAIhztpcw1mEqX1S2RL
3927,Brisbane Queensland AU,James Blundell,Way Out West,AjTZe2LOEXovYmwKffidT
3928,Brisbane Queensland AU,Kasey Chambers,We're All Gonna Die Someday,Yzt8bQMvDk2YfKamGLAxR
3929,Brisbane Queensland AU,Hilltop Hoods,What A Great Night,oiCAn86p4MjLRj6dHm0cM
3930,Brisbane Queensland AU,Port Royal,Don't You Forget About Me,G5nXsVCNdbazwacuqPr2r
3931,Brisbane Queensland AU,Jborchyy,Purple Hearts,BsT4Au5PxPx75iWMwQrzN
3932,Brisbane Queensland AU,Lee Kernaghan,Boys From The Bush - Remastered,lasY0rq1QTBnabdCGU5BJ
3933,Brisbane Queensland AU,The Wolfe Brothers,That Kinda Night,BIUDhZmBSZg3WuqS7yRE9
3934,Brisbane Queensland AU,Nerve,Where You Been,I9g82NNUrepd4S77MKN9e
3935,Brisbane Queensland AU,Johnny Diesel & The Injectors,Cry In Shame,yeUF5CgjLXd3yPPSgrrYn
3936,Brisbane Queensland AU,The Sunny Cowgirls,Cuttin' Up B&S Style,BvMgmJfX93gDxhi3rxAwj
3937,Brisbane Queensland AU,John Williamson,Goondiwindi Pork,dvoVIjcF2xszyR0A4gfx8
3938,Brisbane Queensland AU,Fortay,Come Smoke With Me (feat. Redbak & Kerser),Zvc2OR0QG3YedE8IAXEEQ
3939,Brisbane Queensland AU,The Radiators,Gimme Head,ZvBHx46us9APmWYEPe56s
3940,Brisbane Queensland AU,Bliss n Eso,Family Affair,28iS546yKs9blCvzHHjtU
3941,Brisbane Queensland AU,Travis Collins,Thank God I'm A Country Boy,ihAsdbpsY2N4WLncykpAW
3942,Brisbane Queensland AU,Concrete Surfers,My Life On Repeat,gQrNuqISfBq6ePipw0zII
3943,Brisbane Queensland AU,The McClymonts,Like We Used To,pA8BGZdsAJw4HwKhxiYOx
3944,Brisbane Queensland AU,Cheap Sober,Evil Bitch,XzEMrJ77MCr7ZXeQfJeqQ
3945,Brisbane Queensland AU,The Screaming Jets,Better - Remastered,VtSR2Nw3IozhsRmsKzIET
3946,Brisbane Queensland AU,Youth Alive,The Author,hNwoTmjcP9MbbqptIF0js
3947,Brisbane Queensland AU,Mental As Anything,The Nips Are Getting Bigger,uOKq55dztn2zNxpORp9F2
3948,Brisbane Queensland AU,Powderfinger,Lost And Running,GZimNKDnE8Gf5sL10oTgB
3949,Brisbane Queensland AU,Redgum,I Was Only 19 (A Walk in the Light Green),Q5sIAUNtvwsxSPKB6XEfD
3950,Brisbane Queensland AU,Kerser,On Da Move,tdFhhbC6QTkGwHwL73jSG
3951,Brisbane Queensland AU,Nter,Run a Muck,uDw5NI7crFyKYtSlsrQyD
3952,Brisbane Queensland AU,Exl,School High,BQHO5EHmiz2vStr2ufEBU
3953,Brisbane Queensland AU,Bugs,Safe Place,bwMzxEsXE73QWQXSZw5O5
3954,Brisbane Queensland AU,Butterfingers,FIGJAM,nikrNjcpPyofwkTwrtGC3
3955,Brisbane Queensland AU,Huskii,Body the Booth,XZEqW8NpDvhFQIdoXJikU
3956,Brisbane Queensland AU,McAlister Kemp,Hell Yeah,F2wXA02qUYL3mCgb5HZ8B
3957,Brisbane Queensland AU,Ali S,"Girls, Beer, Utes & Rodeo",vKk8Gqx2hoYHKrgAHQ5lD
3958,Brisbane Queensland AU,28 Days,Rip It Up,EcdmJCR4pURncLgeeBYvl
3959,Brisbane Queensland AU,Adam Harvey,Yeah I Like Beer,SD0JOVpXtcTTCQANvLji9
3960,Brisbane Queensland AU,Richard Clapton,Girls on the Avenue,0NAi3x5XfU8UDMu5WRUSr
3961,Brisbane Queensland AU,The Living End,All Torn Down,gqxOboCGmjqTQUt7BMbn7
3962,Brisbane Queensland AU,Evil Eddie,Queensland,8kHEGw1XuLwaa9kOxB7vz
3963,Brisbane Queensland AU,Grinspoon,Champion,9DH2x2XWQC36BAkTU9n03
3964,Brisbane Queensland AU,Seth Sentry,Float Away,fwzvkeYvZSMaC6DRI4piY
3965,Brisbane Queensland AU,Billy Thorpe & The Aztecs,Most People I Know,kwOrSwpr6R6kLtz82dpbI
3966,Brisbane Queensland AU,James Reyne,Slave,IloFL8WR5fHmZYyWiTLBd
3967,Brisbane Queensland AU,Illy,It Can Wait (ft Owl Eyes),DHBSWfVSzUjZKaSC0XNWg
3968,Brisbane Queensland AU,GANGgajang,Sounds of Then (This Is Australia),hC6zj0AL4iwOBm7eepgEj
3969,Brisbane Queensland AU,Allday,Sides (feat. Nyne),qjsxAvEnAAd2XuHLj5lvc
3970,Brisbane Queensland AU,Funkoars,Mad As Hell,glcKWyiPgAxxQ5wU8vlKD
3971,Brisbane Queensland AU,Sunnyboys,Alone With You,lG0JtBqN0xKSoC31hDCT4
3972,Brisbane Queensland AU,Warumpi Band,My Island Home,Ymi51lilmxnc9eRnfi32D
3973,Brisbane Queensland AU,Drapht,Rapunzel,IjeDgkEfact4RDxnq4s9n
3974,Brisbane Queensland AU,Goanna,Solid Rock - Remastered Version,8PsAoBaEHQZRUxigLP8QJ
3975,Brisbane Queensland AU,Graeme Connors,Let The Canefields Burn,h2GBFc9MtwyR34FxwWk4F
3976,Brisbane Queensland AU,O'Shea,Karaoke and Corona,LMbZB7f2CqAqDmXMnGxd9
3977,Brisbane Queensland AU,Ian Moss,Tucker's Daughter,zaUUlQqyUUP0fehfvLuHz
3978,Brisbane Queensland AU,Divinyls,Boys In Town,sq2J02xkGzHw1ETwISnbd
3979,Brisbane Queensland AU,Maundz,Mad Nice,AK3btjxv9TmVwDP3iFZJc
3980,Brisbane Queensland AU,Hoodoo Gurus,Bittersweet - 2005 Remaster,bpebmVx0rlF2Cp5G9wWrx
3981,Brisbane Queensland AU,Baby Animals,One Word,J7upHcHadW8bKCrfIBVjw
3982,Brisbane Queensland AU,Noiseworks,Take Me Back,yy9bqYoWZaU3VJjGDkHOw
3983,Brisbane Queensland AU,Thundamentals,21 Grams,yrC5h2euZWZjXRuom71Yn
3984,Brisbane Queensland AU,Mondo Rock,Cool World - Digitally Remastered,MdRkc8Rjc2Mr53daDtgPS
3985,Brisbane Queensland AU,Melanie Dyer,Save My Cents,e3Y06gedUUKQFhiDhbfj4
3986,Brisbane Queensland AU,The Black Sorrows,Chained To The Wheel,OvlDKEAhtjnceGhbrwQOX
3987,Brisbane Queensland AU,The Herd,I Was Only 19,gm4ATqdfADFkDuqvHdl6k
3988,Brisbane Queensland AU,Diesel,Never Miss Your Water,aPis55mHwnWy6690nY2D5
3989,Brisbane Queensland AU,Ratcat,Don't Go Now,4iZLIYuqRR8rNedN0Yvnh
3990,Brisbane Queensland AU,Stevie Wright,Evie (Part One),rSckbp0aam2nGy1ri9Aty
3991,Brisbane Queensland AU,Taxiride,CREEPIN' UP SLOWLY,r4IWIanmyhOueD888Ztwf
3992,Brisbane Queensland AU,Frenzal Rhomb,Never Had So Much Fun,17JyGB8ZX9jfs9B36TWSh
3993,Brisbane Queensland AU,Dazastah,When We Were Kids,muOVjREWxvnRRtCupvJkt
3994,Brisbane Queensland AU,Weddings Parties Anything,Father's Day,mnvzsLKEG033tp9Bqm4S1
3995,Brisbane Queensland AU,Russell Morris,The Real Thing,nbiNYZBmciAeK6cv0t6Ms
3996,Brisbane Queensland AU,The Angels,Am I Ever Gonna See Your Face Again,aitU4belbggqbPGCDoZbD
3997,Brisbane Queensland AU,Cold Chisel,Cheap Wine - 2011 Remastered,EkEomllpfXPPIGVFvZcEq
3998,Brisbane Queensland AU,Spiderbait,Buy Me A Pony,sPZ3hc9iLplBBVCW5jJOI
3999,Brisbane Queensland AU,Paul Kelly & The Coloured Girls,Dumb Things,4srAjsFYhL8A9jcXK2xtB
4000,Cleveland Ohio US,Daniel Glick,On the Banks of the Promised Land,cJAL1gUDApmy64pI7ZOtU
4001,Cleveland Ohio US,E-V,Get Doe,T6zYebjzDo1JipYho6MM2
4002,Cleveland Ohio US,Bblasian,Sleepless,YaHDp3OtwG5yD33VjBqBK
4003,Cleveland Ohio US,Cody Island,Wide Open Roads,zcSlWJQsCy6zu3vaFfmMJ
4004,Cleveland Ohio US,YFL Kelvin,Nasdaq,X24CQqnDUgMg0vCadnMKR
4005,Cleveland Ohio US,Sundy Best,I Wanna Go Home,kj2m1jcc4Q6s8ujHvuvO8
4006,Cleveland Ohio US,Lil Cray,Indicted,xFFa2hqnEbzHZU2QctClZ
4007,Cleveland Ohio US,Ty Bri,Candy Lady,2b09vipcowXXjp7svJ7bZ
4008,Cleveland Ohio US,Michael Stanley Band,He Can't Love You (Remastered),XymXdDST6eFyZQmjrnIIo
4009,Cleveland Ohio US,Afroman,Kentucky,QDfypYPPbqCqOKsUaDNY9
4010,Cleveland Ohio US,Upchurch,River Rat,CjKdYdDCFTraWz0UvopjA
4011,Cleveland Ohio US,Q Money,Strangers,2v8aMvc5qPW7xW4btjSLj
4012,Cleveland Ohio US,Dee Mula,Young Bitch,tapo3m4HnlUUW5y03b9so
4013,Cleveland Ohio US,Ray jr.,NozeBleedz (feat. Ripp Flamez),Q5giiUZFi1NRHUk4L1OcO
4014,Cleveland Ohio US,Montana of 300,Fuck Her Brains Out,TxgwAknt25blK6L6W2akh
4015,Cleveland Ohio US,Sada Baby,Pimp Named Drip Dat,Se8bb2ZVUYNVc6Y1GFhcS
4016,Cleveland Ohio US,Cal Scruby,Faster,BV82jtAOKHWhNnntbKF8V
4017,Cleveland Ohio US,Kur,Crack,So0wlSJIevTXI7Xg79RB6
4018,Cleveland Ohio US,The Osborne Brothers,Rocky Top,se4sK4ZbkNgOJUkmszbxX
4019,Cleveland Ohio US,Big Smo,Where You From,ucGdfQWcyaiWfQPZKQnWD
4020,Cleveland Ohio US,Ryan Upchurch,Stuck on 17,DhatFFtqSJD9xydNeU2J9
4021,Cleveland Ohio US,East Warren Buck,"Hands Own (feat. LilBeno, Drego & Nuk)",OAcL1KVJHPx03PEQquVg9
4022,Cleveland Ohio US,Adam Calhoun,Catch Hell (feat. Katie Noel),bVDVrDU7zmWk2kXLL02kS
4023,Cleveland Ohio US,Luke Combs,Let the Moonshine,5DejmhRYCktQogzOVX1H9
4024,Cleveland Ohio US,Morgan Wallen,Spin You Around,yj1ZztSGITJ5Nf4mfH92c
4025,Cleveland Ohio US,Doobie,Nikki Sixx,U1j4Di9S3dSqckssFU8kl
4026,Cleveland Ohio US,Fast Cash Boyz,Cash Walk,ajUL94UAb96eR5rZhDJKJ
4027,Cleveland Ohio US,Taylor Ray Holbrook,Southern Land,bX3Cb6QE8OetYBwJKnd0o
4028,Cleveland Ohio US,Dillon Carmichael,Dancing Away with My Heart,ss88YLxa2pYOtyKgyKIjM
4029,Cleveland Ohio US,Tyler Childers,Hard Times,xxFbaHb247Rs24Js0S87p
4030,Cleveland Ohio US,Dame Dot,Spend Some Money (feat. Ace Cino),UB8JMAqsbksN45h4Nk6RL
4031,Cleveland Ohio US,Mick Flavin,Wildflowers,QsGIqY1BzKWzBQsmNwvGR
4032,Cleveland Ohio US,Jameson Rodgers,Midnight Daydream,3PTvKwCBFNGxIqvzVWHwg
4033,Cleveland Ohio US,Babyface Ray,The Streets,C64r1FQyr9uwiPxWT8pWL
4034,Cleveland Ohio US,The Cadillac Three,Take Me To The Bottom,ImZZiL257PXH7wB2M8wvY
4035,Cleveland Ohio US,Eric Church,Higher Wire,4ZZOckotaqxig604AmI0Z
4036,Cleveland Ohio US,Kid Rock,Cocky,h2t5HKOpHjpou4cHA5OER
4037,Cleveland Ohio US,Demun Jones,Campfire Cologne,fslCOmxtyPvE55p3KVTWY
4038,Cleveland Ohio US,Who TF Is Justin Time?,Rebel Till I Die,kASFs6XhHgv7yo7z7HmJu
4039,Cleveland Ohio US,Justin Moore,More Middle Fingers,gaLaRPIZYNKc3ywQZ2SZ0
4040,Cleveland Ohio US,Playa Fly,Nobody,iJSu0R2v63oyFlH5x8GjD
4041,Cleveland Ohio US,Co Cash,Ca$hday Freestyle,WlLVe1P2Cnsj8dRCiTtRY
4042,Cleveland Ohio US,Brantley Gilbert,Take It Outside,qjcR3YhnmZ8qT7BGOXLR6
4043,Cleveland Ohio US,42 Dugg,Stfu,Jr5fWqhz0TP2OXBHJNWER
4044,Cleveland Ohio US,Walker Montgomery,Simple Town,FEj7HQKlwLB1TwXzOXykx
4045,Cleveland Ohio US,Peezy,2 Quick (feat. Tee Grizzley & Payroll Giovanni),Vh5AgfILYnMDQzdwkPUvP
4046,Cleveland Ohio US,HARDY,THIS OLE BOY,91CjRdmcxUYOrFEDQx7QA
4047,Cleveland Ohio US,Jack Harlow,CODY BANKS,XcmRDeHawnaIYRIKW1vMo
4048,Cleveland Ohio US,YSN Flow,Freezing Now,teSilHufSniGGpok4PbPM
4049,Cleveland Ohio US,Tyler Farr,Damn Good Friends - Duet with Jason Aldean,p7Htw2r4UavqvWv1O6omI
4050,Cleveland Ohio US,Aaron Lewis,Northern Redneck,6ReZjLTWpWQo6U7g3m2Qg
4051,Cleveland Ohio US,Lenny Cooper,Duramax (feat. Young Gunner),nWcMMEUUY7QeNHCrQoiKe
4052,Cleveland Ohio US,Tyler Wood,Still Ridin Shotgun,fsPB1closugEnkKgSMw1W
4053,Cleveland Ohio US,Katie Noel,Diesel Gang,gBCvUw4c4bOGtnaiNBx4m
4054,Cleveland Ohio US,Leon Bridges,Beyond (feat. Luke Combs) - Live,5zt3H2jdG0MA1V6Q2t2Et
4055,Cleveland Ohio US,Hosier,Redneck Anthem,cZv3vUdgoVxWvrhT643ps
4056,Cleveland Ohio US,Jon Langston,All Eyes On Us,PtbdHcXDnUBwDUcwBFIMw
4057,Cleveland Ohio US,Jason Aldean,Ride All Night,rg57kKGh8xvDEXTmaVmfB
4058,Cleveland Ohio US,Dirt Rock Empire,Dirt Road Dollars,16tNdpLmwWM8RAq8wYayP
4059,Cleveland Ohio US,Jamey Johnson,High Cost Of Living,3sWpECi7iZrcISLSRxuaH
4060,Cleveland Ohio US,"Hank Williams, Jr.",Dinosaur,SW6NfA6MTCC6OWNt6SAkV
4061,Cleveland Ohio US,FMB DZ,Friday,gDivME2xnSttDgxc4UUTP
4062,Cleveland Ohio US,Jelly Roll,Fall in the Fall,bXSfLBuqFQtVHNLxXbqbk
4063,Cleveland Ohio US,Cypress Spring,Way of Life,72E0ETHUfEwT5gJJOXW0C
4064,Cleveland Ohio US,Moneybagg Yo,Bigg Facts,zSNtDSHNi3uJpQaxECLn7
4065,Cleveland Ohio US,Sammy Adams,All Night Longer,vNn7rVQT6UtEW1NGH53fT
4066,Cleveland Ohio US,The Lacs,Let Your Country Hang Out,jcjmyANpiN3cFHXLw8deR
4067,Cleveland Ohio US,Danny Boone,Camo Bikini,MZzRMgH869ato8v567j0F
4068,Cleveland Ohio US,Al Fatz,Came Down,zohXXWtUB9WrLjKTg48C9
4069,Cleveland Ohio US,Buddy Brown,If This Country Still Had Balls,D73w6oPi3NbnzArt6cbp8
4070,Cleveland Ohio US,Struggle Jennings,The Struggle Is Real,Lc8GyUK7i6DWn6fL4Za22
4071,Cleveland Ohio US,Lil Wyte,Oxy Cotton,PtMwNq8Dp31uYdGGacVJE
4072,Cleveland Ohio US,East Warren Music Group,Extras,cuTjNxskdZEcUsxQuThDE
4073,Cleveland Ohio US,Jawga Boyz,Ridin High,3oXfvnKh3wm09ONxi5lt7
4074,Cleveland Ohio US,Newsong,I Am a Christian,gL1l2AjKKi67ajJkhztF1
4075,Cleveland Ohio US,Mir Fontane,Down By The River,toI90xEX8PssRHv9FSVag
4076,Cleveland Ohio US,Racket County,DOA,aukN9Q2B4L6yNGPBb97by
4077,Cleveland Ohio US,JJ Lawhorn,Good Ol' Boys Like Us,eKd40hvV5Pyp9J0pTlwdZ
4078,Cleveland Ohio US,Colt Ford,Workin' on,kSPD3rOo2hGYVwheIxpv8
4079,Cleveland Ohio US,Shotgun Shane,Square Body,VAQzoJgDL4g6002PPRaCf
4080,Cleveland Ohio US,Troop 41,Do The John Wall,FFqcNFMdRjWYE9PfN4Zu7
4081,Cleveland Ohio US,Riley Green,Georgia Time,XqHOqbjKb7YsQV6f3eGeD
4082,Cleveland Ohio US,Tyler Booth,Hank Crankin' People,RFfSbj5kcs7TViwg9oOhh
4083,Cleveland Ohio US,Florida Georgia Line,Like You Never Had It,JSnL1yIvXW2PMXuPLD4Vd
4084,Cleveland Ohio US,Ryan Hurd,Michigan for the Winter,gOUGCT6cELBPTZvXXSRQB
4085,Cleveland Ohio US,Rehab,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,gewemPOUilb21s7CfMS55
4086,Cleveland Ohio US,Michael Tyler,Remember These Words,IhwxO9wYqgBuKRGDExL8d
4087,Cleveland Ohio US,Big Boogie,Fasho,HmqfIp7T32YJrpe1DpYsB
4088,Cleveland Ohio US,Craig Morgan,International Harvester,Ta3jOf8m9yCSWMVwd8Qlf
4089,Cleveland Ohio US,David Allan Coe,The Ride,x0l9ZSlFXlDTByKu5NXdK
4090,Cleveland Ohio US,Montgomery Gentry,What Do Ya Think About That,u8phyrH4qbybaIyxtJ9RS
4091,Cleveland Ohio US,Lil Wayne,Blunt Blowin,v2eEC9Nr9POe5xPUm8361
4092,Cleveland Ohio US,Twang and Round,Here Kitty Kitty,L2l7AAN8EWRPyfyQF1QUd
4093,Cleveland Ohio US,Cody Jinks,Loud and Heavy,SF38KDlXNLJAxbYyOMnCy
4094,Cleveland Ohio US,Kevin Gates,D U Down,fk567SvbMii33m3oUUHNu
4095,Cleveland Ohio US,Cash Kidd,Privileges,Lkge8ZPF9LlrHcaRjO1HJ
4096,Cleveland Ohio US,Waka Flocka Flame,Grove St. Party (feat. Kebo Gotti),e9EZ2V5QGGZPMJacO3y0Y
4097,Cleveland Ohio US,Josh Thompson,Way Out Here,E9kjnz0hjlCAaNkpDAJLG
4098,Cleveland Ohio US,I4NI,When I'm Gone,LZnKHIeVzQUFQtC5j1Gr2
4099,Cleveland Ohio US,Bryan J,Let Me Take You Out,tM7IvirymOPAk74Us27kD
4100,Helsinki FI,Ruusut,555,JEkCp9A5MQaVfz5L3Grrh
4101,Helsinki FI,Cavallini & Shrty,Tänä Vuon,iBVx4yH8HeCLeSFFIig0f
